animal_rate_per_hr,mode,trial,animals,detected,det_rate,road_entries,collisions,col_rate,warnings,vehicles_alerted,mean_latency_s,in_range_latency_s,awareness_pct,veh_present_known_pct,veh_coverage_pct,veh_gated_out_pct,frozen_on_road_s,n_foraging,n_approaching,n_hesitating,n_crossing,n_frozen,n_fleeing,wall_seconds
60,detection,13,120,20,0.16666666666666666,20,2,0.1,20,203,9.730000000012001,0.350000000000324,8.34583333333428,100.0,100.0,0.0,0.0,120,24,20,20,0,99,3.768155336380005
60,detection,14,120,21,0.175,21,2,0.09523809523809523,21,210,8.24761904763158,0.24761904761963582,8.76111111111215,100.0,100.0,0.0,0.0,120,22,21,21,0,99,3.8316025733947754
60,aware,0,120,22,0.18333333333333332,20,0,0.0,22,221,9.863636363651592,0.27727272727311975,9.176388888890022,100.0,100.0,0.0,0.0,120,27,20,20,0,100,3.933678150177002
60,aware,1,120,26,0.21666666666666667,25,0,0.0,26,262,8.407692307700634,0.31923076923123533,10.850000000001517,100.0,100.0,0.0,0.0,120,27,25,25,0,94,4.036090850830078
60,aware,2,120,25,0.20833333333333334,23,1,0.043478260869565216,25,255,9.484000000006478,0.3760000000004652,10.437500000001421,100.0,100.0,0.0,0.0,120,26,23,23,0,97,4.001961946487427
60,aware,3,120,31,0.25833333333333336,30,2,0.06666666666666667,31,316,8.354838709687343,0.3161290322584628,12.93750000000199,100.0,100.0,0.0,0.0,120,34,31,30,0,90,4.044572114944458
60,aware,4,120,28,0.23333333333333334,27,2,0.07407407407407407,28,285,9.503571428578871,0.2000000000002292,11.688888888890595,100.0,100.0,0.0,0.8999999999999999,120,30,27,27,1,93,3.9820876121520996
60,aware,5,120,34,0.2833333333333333,33,2,0.06060606060606061,34,346,8.823529411773855,0.38823529411798274,14.188888888891162,100.0,100.0,0.0,4.000000000000002,120,36,33,33,1,87,4.0260725021362305
60,aware,6,120,26,0.21666666666666667,25,2,0.08,26,264,8.942307692325839,0.26923076923144695,10.844444444445958,100.0,100.0,0.0,0.0,120,27,25,25,0,94,4.127527475357056
60,aware,7,120,25,0.20833333333333334,24,3,0.125,25,258,8.9160000000037,0.29999999999997273,10.437500000001421,100.0,100.0,0.0,0.0,120,25,24,24,0,95,3.9731714725494385
60,aware,8,120,29,0.24166666666666667,29,4,0.13793103448275862,29,297,9.600000000011693,0.22413793103491203,12.102777777779577,100.0,100.0,0.0,0.0,120,31,29,29,0,90,4.041367292404175
60,aware,9,120,21,0.175,21,2,0.09523809523809523,21,217,8.847619047628221,0.2761904761908313,8.76388888888993,100.0,100.0,0.0,0.0,120,25,21,21,0,99,3.6857376098632812
60,aware,10,120,23,0.19166666666666668,23,1,0.043478260869565216,23,224,8.300000000013245,0.3739130434786375,9.595833333334562,100.0,100.0,0.0,0.0,120,27,23,23,0,97,3.7105166912078857
60,aware,11,120,21,0.175,18,0,0.0,21,208,8.123809523815348,0.21428571428585097,8.765277777778818,100.0,100.0,0.0,0.0,120,23,18,18,0,102,3.621098756790161
60,aware,12,120,29,0.24166666666666667,29,0,0.0,29,290,9.12758620690788,0.2793103448278634,12.100000000001799,100.0,100.0,0.0,0.0,120,29,29,29,0,91,3.650223731994629
60,aware,13,120,20,0.16666666666666666,20,2,0.1,20,203,9.730000000012001,0.350000000000324,8.34583333333428,100.0,100.0,0.0,0.0,120,24,20,20,0,99,3.6951839923858643
60,aware,14,120,21,0.175,21,2,0.09523809523809523,21,210,8.24761904763158,0.24761904761963582,8.76111111111215,100.0,100.0,0.0,0.0,120,22,21,21,0,99,3.65950870513916
60,control,0,29,0,0.0,5,2,0.4,0,0,0.0,0.0,0.0,100.0,100.0,0.0,1.5000000000000002,29,9,5,5,1,25,2.2600157260894775
60,control,1,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.1934821605682373
60,control,2,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,3.4000000000000017,29,4,4,5,1,25,2.261861801147461
60,control,3,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.2666943073272705
60,control,4,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.2544851303100586
60,control,5,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.288911819458008
60,control,6,29,0,0.0,7,2,0.2857142857142857,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,7,7,7,0,22,2.219336748123169
60,control,7,29,0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,7.499999999999989,29,10,9,10,3,22,2.2891595363616943
60,control,8,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,2.2317545413970947
60,control,9,29,0,0.0,6,1,0.16666666666666666,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.6,29,7,6,6,1,23,2.1770377159118652
60,control,10,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.1813316345214844
60,control,11,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.1587860584259033
60,control,12,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,2.0996885299682617
60,control,13,29,0,0.0,10,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,11,10,10,0,19,2.2090559005737305
60,control,14,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.1746268272399902
120,detection,0,239,48,0.200836820083682,43,4,0.09302325581395349,48,450,8.385416666675134,0.2500000000002672,19.888888888886015,100.0,100.0,0.0,0.0,239,54,45,43,0,196,3.957911491394043
120,detection,1,239,51,0.21338912133891214,48,3,0.0625,51,445,9.158823529421031,0.28235294117671983,20.89305555555177,100.0,100.0,0.0,0.0,239,59,49,48,0,191,3.9769554138183594
120,detection,2,239,54,0.22594142259414227,50,3,0.06,54,476,8.264814814822323,0.22222222222243485,22.206944444439465,100.0,100.0,0.0,0.0,239,57,50,50,0,189,3.9454498291015625
120,detection,3,239,59,0.24686192468619247,55,3,0.05454545454545454,59,541,8.559322033908378,0.25593220339010425,24.408333333326347,100.0,100.0,0.0,0.0,239,62,55,55,0,184,4.072504043579102
120,detection,4,239,42,0.17573221757322174,39,3,0.07692307692307693,42,365,9.540476190487203,0.32857142857180305,17.104166666666327,100.0,100.0,0.0,1.5000000000000002,239,47,39,39,1,201,3.9820313453674316
120,detection,5,239,49,0.20502092050209206,47,2,0.0425531914893617,49,441,9.073469387764645,0.2693877551021902,20.184722222219076,100.0,100.0,0.0,0.0,239,58,48,47,0,192,3.956254482269287
120,detection,6,239,62,0.2594142259414226,60,3,0.05,62,545,9.53387096775592,0.25483870967784905,25.263888888881127,100.0,100.0,0.0,0.0,239,68,60,60,0,179,4.103228807449341
120,detection,7,239,51,0.21338912133891214,47,0,0.0,51,479,8.052941176476997,0.30196078431395285,20.99722222221834,100.0,100.0,0.0,0.0,239,55,47,47,0,192,3.9899699687957764
120,detection,8,239,42,0.17573221757322174,40,1,0.025,42,381,8.69761904762644,0.4166666666672852,17.25416666666619,100.0,100.0,0.0,0.0,239,48,41,40,0,199,3.9248580932617188
120,detection,9,239,42,0.17573221757322174,41,2,0.04878048780487805,42,360,8.602380952397109,0.24047619047657962,17.343055555554997,100.0,100.0,0.0,0.0,239,47,41,41,0,198,3.932645082473755
120,detection,10,239,65,0.2719665271966527,59,2,0.03389830508474576,65,615,8.47692307692972,0.3415384615388326,26.733333333324236,100.0,100.0,0.0,0.0,239,72,59,59,0,180,4.051427602767944
120,detection,11,239,50,0.20920502092050208,46,1,0.021739130434782608,50,440,8.816000000009247,0.3300000000002221,20.531944444440985,100.0,100.0,0.0,0.0,239,53,47,46,0,193,3.922698497772217
120,detection,12,239,39,0.16317991631799164,36,2,0.05555555555555555,39,343,8.533333333338836,0.30000000000031474,16.044444444445066,100.0,100.0,0.0,0.0,239,46,36,36,0,203,4.025534152984619
120,detection,13,239,47,0.19665271966527198,42,3,0.07142857142857142,47,398,9.195744680861758,0.24255319148978513,19.19027777777554,100.0,100.0,0.0,0.0,239,53,43,42,0,197,4.034910440444946
120,detection,14,239,40,0.16736401673640167,36,2,0.05555555555555555,40,379,8.665000000002772,0.28000000000037273,16.530555555555736,100.0,100.0,0.0,0.0,239,47,37,36,0,203,4.021111011505127
120,aware,0,239,50,0.20920502092050208,35,2,0.05714285714285714,50,313,4.99600000000543,0.47400000000014375,18.913888888886902,100.0,100.0,0.0,0.0,239,45,36,35,0,204,3.9896750450134277
120,aware,1,239,74,0.30962343096234307,51,4,0.0784313725490196,74,463,5.079729729734964,0.5675675675675291,27.254166666657095,100.0,100.0,0.0,0.0,239,65,53,51,0,188,4.13310432434082
120,aware,2,239,64,0.26778242677824265,41,3,0.07317073170731707,64,380,4.385937500006349,0.6531250000009905,24.590277777770627,100.0,100.0,0.0,0.0,239,54,43,41,0,198,4.054732799530029
120,aware,3,239,63,0.26359832635983266,44,2,0.045454545454545456,63,391,4.6174603174650635,0.31269841269853793,23.73472222221585,100.0,100.0,0.0,0.0,239,55,44,44,0,195,4.079327344894409
120,aware,4,239,65,0.2719665271966527,46,1,0.021739130434782608,65,405,5.16461538462007,0.4292307692307702,24.754166666659366,100.0,100.0,0.0,0.0,239,53,46,46,0,193,3.971259355545044
120,aware,5,239,65,0.2719665271966527,48,1,0.020833333333333332,65,393,4.707692307698376,0.49846153846223945,24.352777777770847,100.0,100.0,0.0,0.0,239,57,48,48,0,191,3.8735711574554443
120,aware,6,239,71,0.29707112970711297,45,3,0.06666666666666667,71,448,5.2535211267664605,0.3563380281697524,26.574999999991046,100.0,100.0,0.0,0.0,239,57,45,45,0,194,4.057797908782959
120,aware,7,239,73,0.3054393305439331,53,9,0.16981132075471697,73,449,5.1000000000054575,0.8328767123286165,27.454166666656914,100.0,100.0,0.0,0.0,239,60,53,53,0,186,4.113814353942871
120,aware,8,239,84,0.3514644351464435,54,6,0.1111111111111111,84,477,4.242857142863153,0.4619047619046727,31.476388888875476,100.0,100.0,0.0,0.0,239,62,55,54,0,185,4.001779794692993
120,aware,9,239,66,0.27615062761506276,52,3,0.057692307692307696,66,418,5.053030303034936,0.39090909090941645,24.92777777777032,100.0,100.0,0.0,0.0,239,57,52,52,0,187,3.6674375534057617
120,aware,10,239,86,0.3598326359832636,54,4,0.07407407407407407,86,474,4.160465116283796,0.5383720930234664,32.169444444430404,100.0,100.0,0.0,1.2,239,67,55,54,1,185,3.648440361022949
120,aware,11,239,71,0.29707112970711297,48,1,0.020833333333333332,71,441,4.9577464788797725,0.3422535211270893,26.722222222213134,100.0,100.0,0.0,0.0,239,60,48,48,0,191,3.720693588256836
120,aware,12,239,63,0.26359832635983266,37,1,0.02702702702702703,63,378,4.78888888889553,0.6666666666665538,23.73472222221585,100.0,100.0,0.0,0.0,239,53,39,37,0,202,3.5223395824432373
120,aware,13,239,73,0.3054393305439331,51,3,0.058823529411764705,73,427,4.910958904114096,0.4657534246576732,27.491666666656876,100.0,100.0,0.0,0.0,239,63,51,51,0,188,3.658008575439453
120,aware,14,239,62,0.2594142259414226,41,2,0.04878048780487805,62,386,5.238709677425828,0.4258064516137019,23.873611111104612,100.0,100.0,0.0,0.0,239,57,41,41,0,198,3.555602788925171
120,control,0,29,0,0.0,5,2,0.4,0,0,0.0,0.0,0.0,100.0,100.0,0.0,1.5000000000000002,29,9,5,5,1,25,2.2600157260894775
120,control,1,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.1934821605682373
120,control,2,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,3.4000000000000017,29,4,4,5,1,25,2.261861801147461
120,control,3,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.2666943073272705
120,control,4,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.2544851303100586
120,control,5,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.288911819458008
120,control,6,29,0,0.0,7,2,0.2857142857142857,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,7,7,7,0,22,2.219336748123169
120,control,7,29,0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,7.499999999999989,29,10,9,10,3,22,2.2891595363616943
120,control,8,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,2.2317545413970947
120,control,9,29,0,0.0,6,1,0.16666666666666666,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.6,29,7,6,6,1,23,2.1770377159118652
120,control,10,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.1813316345214844
120,control,11,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.1587860584259033
120,control,12,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,2.0996885299682617
120,control,13,29,0,0.0,10,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,11,10,10,0,19,2.2090559005737305
120,control,14,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.1746268272399902
240,detection,0,480,115,0.23958333333333334,102,7,0.06862745098039216,115,775,9.448695652185005,0.3156521739134692,40.86666666664472,100.0,100.0,0.0,3.700000000000002,480,129,103,103,1,377,4.1877923011779785
240,detection,1,480,106,0.22083333333333333,95,7,0.07368421052631578,106,722,8.448113207559363,0.2518867924532006,36.29583333331554,100.0,100.0,0.0,1.8000000000000005,480,115,95,96,1,384,4.2002458572387695
240,detection,2,480,122,0.25416666666666665,109,7,0.06422018348623854,122,832,8.548360655751539,0.30983606557420773,42.666666666643074,100.0,100.0,0.0,0.0,480,133,111,109,0,371,4.188967704772949
240,detection,3,480,97,0.20208333333333334,84,2,0.023809523809523808,97,723,9.078350515476396,0.3051546391757604,35.762499999982694,100.0,100.0,0.0,0.0,480,115,87,84,0,396,4.19416356086731
240,detection,4,480,91,0.18958333333333333,82,4,0.04878048780487805,91,634,9.056043956053232,0.3000000000002321,32.61388888887444,100.0,100.0,0.0,0.0,480,107,84,82,0,397,4.083417892456055
240,detection,5,480,109,0.22708333333333333,94,6,0.06382978723404255,109,737,8.512844036707126,0.28532110091776597,39.627777777756954,100.0,100.0,0.0,0.0,480,126,95,94,0,386,4.292547225952148
240,detection,6,480,109,0.22708333333333333,99,9,0.09090909090909091,109,705,8.383486238540359,0.3614678899085559,37.72638888886979,100.0,100.0,0.0,0.0,480,117,100,99,0,381,4.346713304519653
240,detection,7,480,105,0.21875,96,4,0.041666666666666664,105,680,9.245714285727821,0.3142857142860973,36.7708333333151,100.0,100.0,0.0,3.5000000000000018,480,116,100,97,1,384,4.177232027053833
240,detection,8,480,111,0.23125,97,4,0.041237113402061855,111,793,8.335135135144752,0.28108108108139235,41.12777777775558,100.0,100.0,0.0,0.0,480,132,99,97,0,382,4.163959503173828
240,detection,9,480,106,0.22083333333333333,95,5,0.05263157894736842,106,703,8.997169811332455,0.31603773584944445,37.44861111109227,100.0,100.0,0.0,0.0,480,122,96,95,0,384,4.293060779571533
240,detection,10,480,104,0.21666666666666667,87,9,0.10344827586206896,104,745,8.960576923083742,0.2971153846156028,37.22361111109247,100.0,100.0,0.0,0.0,480,118,91,87,0,393,4.348280429840088
240,detection,11,480,114,0.2375,103,3,0.02912621359223301,114,814,9.19561403509864,0.3087719298249475,42.84722222219847,100.0,100.0,0.0,5.999999999999995,480,133,104,103,2,378,4.294211149215698
240,detection,12,480,110,0.22916666666666666,97,8,0.08247422680412371,110,717,8.749090909099358,0.23909090909120723,39.093055555535216,100.0,100.0,0.0,0.0,480,119,100,97,0,382,4.317092657089233
240,detection,13,480,114,0.2375,100,5,0.05,114,827,8.8201754386081,0.30526315789522834,41.03472222220012,100.0,100.0,0.0,1.2,480,124,101,100,1,380,4.307859420776367
240,detection,14,480,108,0.225,98,10,0.10204081632653061,108,675,8.503703703713617,0.24074074074099416,36.4458333333154,100.0,100.0,0.0,0.0,480,120,102,98,0,382,4.275231838226318
240,aware,0,480,198,0.4125,89,3,0.033707865168539325,198,596,2.2222222222247456,0.46969696969750957,52.194444444412184,100.0,100.0,0.0,0.0,480,119,90,89,0,390,4.207259893417358
240,aware,1,480,182,0.37916666666666665,86,8,0.09302325581395349,182,607,2.392307692310986,0.3214285714286333,49.71111111108112,100.0,100.0,0.0,0.0,480,121,89,86,0,394,4.257766246795654
240,aware,2,480,186,0.3875,93,5,0.053763440860215055,186,601,2.2715053763470903,0.32849462365604665,48.90277777774851,100.0,100.0,0.0,0.0,480,121,94,93,0,387,4.33833909034729
240,aware,3,480,193,0.40208333333333335,101,3,0.0297029702970297,193,653,2.544041450780599,0.4170984455958788,50.91944444441335,100.0,100.0,0.0,0.0,480,130,104,101,0,379,4.380460500717163
240,aware,4,480,190,0.3958333333333333,92,3,0.03260869565217391,190,629,2.4863157894762504,0.3042105263159184,49.429166666636924,100.0,100.0,0.0,0.0,480,126,97,92,0,388,4.276861190795898
240,aware,5,480,201,0.41875,102,8,0.0784313725490196,201,633,2.405472636819573,0.21990049751276325,53.26388888885566,100.0,100.0,0.0,0.0,480,127,104,102,0,377,4.2995445728302
240,aware,6,480,229,0.47708333333333336,105,4,0.0380952380952381,229,669,2.0235807860287376,0.45414847161579774,60.64444444442157,100.0,100.0,0.0,3.3000000000000016,480,143,108,105,1,375,4.346940994262695
240,aware,7,480,164,0.3416666666666667,84,3,0.03571428571428571,164,599,2.7835365853696614,0.35426829268319643,43.96111111108634,100.0,100.0,0.0,2.1000000000000005,480,115,87,85,1,395,4.325413942337036
240,aware,8,480,198,0.4125,110,5,0.045454545454545456,198,669,2.6636363636400584,0.6005050505052186,53.504166666633225,100.0,100.0,0.0,0.7999999999999999,480,138,114,110,1,370,4.435358285903931
240,aware,9,480,223,0.46458333333333335,112,6,0.05357142857142857,223,660,1.9600896861014347,0.425560538116952,59.66527777775135,100.0,100.0,0.0,0.0,480,140,118,112,1,367,3.8752357959747314
240,aware,10,480,199,0.41458333333333336,101,4,0.039603960396039604,199,663,2.5221105527663954,0.3381909547738998,54.402777777743516,100.0,100.0,0.0,0.0,480,125,103,101,0,378,4.013304233551025
240,aware,11,480,197,0.41041666666666665,106,9,0.08490566037735849,197,686,2.674619289343602,0.4847715736042428,53.47638888885547,100.0,100.0,0.0,2.2000000000000006,480,130,110,107,1,373,3.946342945098877
240,aware,12,480,187,0.38958333333333334,100,4,0.04,187,627,2.528342245993321,0.4673796791449065,50.46111111108043,100.0,100.0,0.0,2.9000000000000012,480,130,103,102,1,378,3.7737550735473633
240,aware,13,480,161,0.33541666666666664,82,5,0.06097560975609756,161,557,2.628571428574876,0.2677018633543573,42.972222222198354,100.0,100.0,0.0,0.0,480,105,84,82,0,397,3.78741717338562
240,aware,14,480,189,0.39375,95,11,0.11578947368421053,189,672,2.583597883602195,0.36455026455090384,51.241666666635275,100.0,100.0,0.0,0.0,480,131,97,95,0,385,3.808971405029297
240,control,0,29,0,0.0,5,2,0.4,0,0,0.0,0.0,0.0,100.0,100.0,0.0,1.5000000000000002,29,9,5,5,1,25,2.2600157260894775
240,control,1,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.1934821605682373
240,control,2,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,3.4000000000000017,29,4,4,5,1,25,2.261861801147461
240,control,3,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.2666943073272705
240,control,4,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.2544851303100586
240,control,5,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.288911819458008
240,control,6,29,0,0.0,7,2,0.2857142857142857,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,7,7,7,0,22,2.219336748123169
240,control,7,29,0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,7.499999999999989,29,10,9,10,3,22,2.2891595363616943
240,control,8,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,2.2317545413970947
240,control,9,29,0,0.0,6,1,0.16666666666666666,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.6,29,7,6,6,1,23,2.1770377159118652
240,control,10,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.1813316345214844
240,control,11,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.1587860584259033
240,control,12,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,2.0996885299682617
240,control,13,29,0,0.0,10,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,11,10,10,0,19,2.2090559005737305
240,control,14,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.1746268272399902
