detection_rate_per_sec,mode,trial,animals,detected,det_rate,road_entries,collisions,col_rate,warnings,vehicles_alerted,mean_latency_s,in_range_latency_s,awareness_pct,frozen_on_road_s,n_foraging,n_approaching,n_hesitating,n_crossing,n_frozen,n_fleeing,wall_seconds
2.0,aware,4,29,28,0.9655172413793104,20,2,0.1,28,282,1.7285714285720957,0.43214285714314826,11.681944444446149,0.0,29,29,25,20,0,9,2.4284400939941406
2.0,aware,5,29,29,1.0,24,2,0.08333333333333333,29,292,2.0034482758641525,0.41724137931081606,12.100000000001799,1.3,29,29,28,24,1,5,2.4948229789733887
2.0,aware,6,29,29,1.0,15,0,0.0,29,289,2.958620689658024,0.43793103448350795,12.100000000001799,2.1000000000000005,29,29,23,15,1,14,2.4472599029541016
2.0,aware,7,29,28,0.9655172413793104,22,2,0.09090909090909091,28,282,3.410714285718494,0.4714285714286512,11.681944444446149,0.0,29,29,26,22,0,7,2.463547468185425
2.0,aware,8,29,29,1.0,19,1,0.05263157894736842,29,293,2.8000000000034375,0.555172413793606,12.100000000001799,0.0,29,29,25,19,0,10,2.5058186054229736
2.0,aware,9,29,29,1.0,21,4,0.19047619047619047,29,294,2.6793103448313307,0.5000000000008389,12.100000000001799,0.0,29,29,29,21,0,8,2.5567240715026855
2.0,aware,10,29,28,0.9655172413793104,18,0,0.0,28,279,3.4464285714321443,0.3785714285719623,11.683333333335037,3.900000000000002,29,29,26,18,1,11,2.460857391357422
2.0,aware,11,29,29,1.0,21,1,0.047619047619047616,29,288,2.9551724137979445,0.5586206896557454,12.100000000001799,0.0,29,29,26,21,0,8,2.4606401920318604
2.0,aware,12,29,27,0.9310344827586207,21,3,0.14285714285714285,27,275,1.8592592592612325,0.4740740740745366,11.265277777779387,1.5000000000000002,29,29,27,21,1,8,2.4741437435150146
2.0,aware,13,29,29,1.0,24,2,0.08333333333333333,29,291,2.475862068966391,0.3413793103450003,12.100000000001799,0.0,29,29,29,24,0,5,2.493675947189331
2.0,aware,14,29,29,1.0,19,3,0.15789473684210525,29,291,2.7000000000059248,0.48965517241384954,12.100000000001799,1.2,29,29,26,19,1,10,2.4568636417388916
3.0,control,0,29,0,0.0,8,2,0.25,0,0,0.0,0.0,0.0,5.4999999999999964,29,29,22,8,2,22,1.5320022106170654
3.0,control,1,29,0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,7.19999999999999,29,29,20,9,2,20,1.5190050601959229
3.0,control,2,29,0,0.0,7,1,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,29,29,17,7,0,22,1.5628492832183838
3.0,control,3,29,0,0.0,11,1,0.09090909090909091,0,0,0.0,0.0,0.0,0.0,29,29,24,11,0,18,1.5140128135681152
3.0,control,4,29,0,0.0,14,1,0.07142857142857142,0,0,0.0,0.0,0.0,11.699999999999974,29,29,23,14,4,17,1.51381516456604
3.0,control,5,29,0,0.0,14,0,0.0,0,0,0.0,0.0,0.0,2.0000000000000004,29,29,23,14,1,15,1.5424213409423828
3.0,control,6,29,0,0.0,11,2,0.18181818181818182,0,0,0.0,0.0,0.0,0.4,29,29,20,11,1,18,1.6150619983673096
3.0,control,7,29,0,0.0,11,2,0.18181818181818182,0,0,0.0,0.0,0.0,2.0000000000000004,29,29,20,11,1,18,1.587066888809204
3.0,control,8,29,0,0.0,11,2,0.18181818181818182,0,0,0.0,0.0,0.0,6.499999999999993,29,29,21,11,4,20,1.5233845710754395
3.0,control,9,29,0,0.0,14,3,0.21428571428571427,0,0,0.0,0.0,0.0,10.999999999999977,29,29,22,14,4,16,1.528881311416626
3.0,control,10,29,0,0.0,12,0,0.0,0,0,0.0,0.0,0.0,7.599999999999989,29,29,19,12,3,17,1.531013011932373
3.0,control,11,29,0,0.0,12,0,0.0,0,0,0.0,0.0,0.0,5.599999999999996,29,29,20,12,2,18,1.5053539276123047
3.0,control,12,29,0,0.0,11,0,0.0,0,0,0.0,0.0,0.0,11.499999999999975,29,29,21,11,4,19,1.5506668090820312
3.0,control,13,29,0,0.0,12,3,0.25,0,0,0.0,0.0,0.0,7.499999999999989,29,29,25,13,3,17,1.5722355842590332
3.0,control,14,29,0,0.0,11,2,0.18181818181818182,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,12,2,18,1.5987703800201416
3.0,detection,0,29,28,0.9655172413793104,20,3,0.15,28,279,1.6321428571461627,0.25357142857174914,11.683333333335037,0.0,29,29,27,20,0,9,2.4641239643096924
3.0,detection,1,29,29,1.0,20,2,0.1,29,291,2.717241379314691,0.2379310344827892,12.100000000001799,2.700000000000001,29,29,28,20,1,9,2.4579315185546875
3.0,detection,2,29,29,1.0,20,3,0.15,29,290,2.148275862071915,0.16551724137942542,12.100000000001799,0.0,29,29,25,20,0,9,2.4940688610076904
3.0,detection,3,29,28,0.9655172413793104,20,0,0.0,28,279,2.0107142857174645,0.2892857142859516,11.683333333335037,0.0,29,29,25,20,0,9,2.450723886489868
3.0,detection,4,29,29,1.0,19,2,0.10526315789473684,29,292,2.6965517241371897,0.24827586206920327,12.100000000001799,0.0,29,29,26,19,0,10,2.43497896194458
3.0,detection,5,29,29,1.0,21,0,0.0,29,289,2.672413793106103,0.2758620689657035,12.100000000001799,0.0,29,29,26,21,0,8,2.450730323791504
3.0,detection,6,29,29,1.0,20,1,0.05,29,291,2.1965517241394537,0.36896551724176113,12.100000000001799,1.8000000000000005,29,29,28,20,1,9,2.436549425125122
3.0,detection,7,29,29,1.0,20,0,0.0,29,293,1.9689655172435254,0.28620689655226456,12.100000000001799,0.0,29,29,28,20,0,9,2.515331268310547
3.0,detection,8,29,27,0.9310344827586207,15,2,0.13333333333333333,27,276,3.2555555555578706,0.4259259259265996,11.266666666668275,2.700000000000001,29,29,23,15,1,14,2.4834704399108887
3.0,detection,9,29,29,1.0,19,0,0.0,29,290,1.7448275862090603,0.23103448275908778,12.100000000001799,1.3,29,29,26,19,1,10,2.4831149578094482
3.0,detection,10,29,28,0.9655172413793104,19,0,0.0,28,278,2.0785714285744916,0.2750000000004239,11.681944444446149,0.0,29,29,25,19,0,10,2.4576759338378906
3.0,detection,11,29,29,1.0,23,3,0.13043478260869565,29,289,3.351724137936827,0.30000000000036614,12.100000000001799,0.0,29,29,29,23,0,6,2.4641451835632324
3.0,detection,12,29,28,0.9655172413793104,16,0,0.0,28,278,2.3642857142871736,0.42142857142921536,11.683333333335037,3.5000000000000018,29,29,25,16,1,13,2.454092502593994
3.0,detection,13,29,29,1.0,21,0,0.0,29,289,2.103448275863591,0.2724137931038356,12.100000000001799,3.0000000000000013,29,29,28,21,1,8,2.4365971088409424
3.0,detection,14,29,29,1.0,24,0,0.0,29,291,2.424137931036469,0.36551724137995406,12.100000000001799,0.0,29,29,28,24,0,5,2.423956871032715
3.0,aware,0,29,29,1.0,20,0,0.0,29,295,3.089655172417807,0.2827586206898439,12.100000000001799,0.0,29,29,26,20,0,9,2.438098430633545
3.0,aware,1,29,29,1.0,17,1,0.058823529411764705,29,287,3.624137931038996,0.3793103448280135,12.100000000001799,0.0,29,29,26,17,0,12,2.522411346435547
3.0,aware,2,29,29,1.0,19,2,0.10526315789473684,29,294,2.7724137931066424,0.2862068965520793,12.100000000001799,0.0,29,29,28,19,0,10,2.517465591430664
3.0,aware,3,29,29,1.0,22,3,0.13636363636363635,29,290,1.5586206896577575,0.1862068965518253,12.100000000001799,0.0,29,29,29,22,0,7,2.475663423538208
3.0,aware,4,29,29,1.0,21,1,0.047619047619047616,29,290,2.8551724137949894,0.3655172413793562,12.100000000001799,0.0,29,29,29,21,0,8,2.482823610305786
3.0,aware,5,29,29,1.0,21,1,0.047619047619047616,29,290,2.4586206896573124,0.29655172413854336,12.100000000001799,0.0,29,29,28,21,0,8,2.5220870971679688
3.0,aware,6,29,28,0.9655172413793104,15,2,0.13333333333333333,28,284,2.514285714288047,0.2500000000001411,11.683333333335037,0.0,29,29,22,15,0,14,2.526352643966675
3.0,aware,7,29,29,1.0,17,1,0.058823529411764705,29,292,3.389655172417021,0.2793103448277026,12.100000000001799,0.0,29,29,26,17,0,12,2.5232253074645996
3.0,aware,8,29,28,0.9655172413793104,19,0,0.0,28,282,2.164285714289144,0.2892857142858897,11.681944444446149,0.0,29,29,25,19,0,10,2.499077796936035
3.0,aware,9,29,29,1.0,17,0,0.0,29,292,3.113793103453981,0.2655172413795785,12.100000000001799,0.0,29,29,27,17,0,12,2.5285470485687256
3.0,aware,10,29,29,1.0,18,1,0.05555555555555555,29,288,2.4275862069008123,0.286206896552092,12.100000000001799,0.0,29,29,27,18,0,11,2.4606497287750244
3.0,aware,11,29,29,1.0,20,1,0.05,29,292,2.7482758620716425,0.35172413793145063,12.100000000001799,0.0,29,29,27,20,0,9,2.4645421504974365
3.0,aware,12,29,29,1.0,23,0,0.0,29,293,3.4517241379319614,0.3448275862073484,12.100000000001799,1.8000000000000005,29,29,27,23,1,6,2.6100714206695557
3.0,aware,13,29,29,1.0,23,3,0.13043478260869565,29,290,2.7931034482785355,0.33103448275915853,12.100000000001799,2.600000000000001,29,29,29,23,1,6,2.483931303024292
3.0,aware,14,29,29,1.0,20,1,0.05,29,289,2.7620689655222512,0.3482758620693897,12.100000000001799,0.0,29,29,27,20,0,9,2.498560667037964
5.0,control,0,29,0,0.0,8,2,0.25,0,0,0.0,0.0,0.0,5.4999999999999964,29,29,22,8,2,22,1.5380945205688477
5.0,control,1,29,0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,7.19999999999999,29,29,20,9,2,20,1.6255848407745361
5.0,control,2,29,0,0.0,7,1,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,29,29,17,7,0,22,1.6079926490783691
5.0,control,3,29,0,0.0,11,1,0.09090909090909091,0,0,0.0,0.0,0.0,0.0,29,29,24,11,0,18,1.5522031784057617
5.0,control,4,29,0,0.0,14,1,0.07142857142857142,0,0,0.0,0.0,0.0,11.699999999999974,29,29,23,14,4,17,1.5898406505584717
5.0,control,5,29,0,0.0,14,0,0.0,0,0,0.0,0.0,0.0,2.0000000000000004,29,29,23,14,1,15,1.6609337329864502
5.0,control,6,29,0,0.0,11,2,0.18181818181818182,0,0,0.0,0.0,0.0,0.4,29,29,20,11,1,18,1.6129755973815918
5.0,control,7,29,0,0.0,11,2,0.18181818181818182,0,0,0.0,0.0,0.0,2.0000000000000004,29,29,20,11,1,18,1.624284029006958
5.0,control,8,29,0,0.0,11,2,0.18181818181818182,0,0,0.0,0.0,0.0,6.499999999999993,29,29,21,11,4,20,1.5555284023284912
5.0,control,9,29,0,0.0,14,3,0.21428571428571427,0,0,0.0,0.0,0.0,10.999999999999977,29,29,22,14,4,16,1.5438756942749023
5.0,control,10,29,0,0.0,12,0,0.0,0,0,0.0,0.0,0.0,7.599999999999989,29,29,19,12,3,17,1.530452013015747
5.0,control,11,29,0,0.0,12,0,0.0,0,0,0.0,0.0,0.0,5.599999999999996,29,29,20,12,2,18,1.5576937198638916
5.0,control,12,29,0,0.0,11,0,0.0,0,0,0.0,0.0,0.0,11.499999999999975,29,29,21,11,4,19,1.5496900081634521
5.0,control,13,29,0,0.0,12,3,0.25,0,0,0.0,0.0,0.0,7.499999999999989,29,29,25,13,3,17,1.5545034408569336
5.0,control,14,29,0,0.0,11,2,0.18181818181818182,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,12,2,18,1.5202934741973877
5.0,detection,0,29,29,1.0,22,0,0.0,29,293,2.7068965517285246,0.16206896551745073,12.100000000001799,0.0,29,29,28,22,0,7,2.422269821166992
5.0,detection,1,29,29,1.0,18,2,0.1111111111111111,29,294,2.027586206898381,0.1586206896555025,12.100000000001799,0.0,29,29,25,18,0,11,2.412585973739624
5.0,detection,2,29,29,1.0,20,0,0.0,29,289,2.2034482758654463,0.22413793103488164,12.100000000001799,2.500000000000001,29,29,28,20,1,9,2.40779447555542
5.0,detection,3,29,29,1.0,21,1,0.047619047619047616,29,292,2.906896551726705,0.17586206896568757,12.100000000001799,0.0,29,29,29,21,0,8,2.3770039081573486
5.0,detection,4,29,29,1.0,17,1,0.058823529411764705,29,294,2.1689655172434033,0.15862068965526827,12.100000000001799,2.400000000000001,29,29,28,17,1,12,2.3902719020843506
5.0,detection,5,29,29,1.0,18,0,0.0,29,293,2.4172413793136864,0.11724137931049106,12.100000000001799,0.0,29,29,28,18,0,11,2.369410991668701
5.0,detection,6,29,29,1.0,18,1,0.05555555555555555,29,294,3.4827586206948435,0.24827586206905136,12.100000000001799,0.0,29,29,27,18,0,11,2.43257212638855
5.0,detection,7,29,29,1.0,22,2,0.09090909090909091,29,293,2.727586206901049,0.16551724137961063,12.100000000001799,0.0,29,29,27,22,0,7,2.4385297298431396
5.0,detection,8,29,29,1.0,16,0,0.0,29,291,2.406896551728241,0.1689655172415706,12.100000000001799,0.0,29,29,25,16,0,13,2.391014337539673
5.0,detection,9,29,28,0.9655172413793104,20,1,0.05,28,279,0.6464285714300045,0.1607142857146014,11.681944444446149,1.3,29,29,25,20,1,9,2.367117166519165
5.0,detection,10,29,29,1.0,18,0,0.0,29,288,2.1482758620726568,0.15862068965530257,12.100000000001799,1.9000000000000006,29,29,27,18,1,11,2.3863890171051025
5.0,detection,11,29,29,1.0,25,3,0.12,29,294,1.6275862068960447,0.12068965517255492,12.100000000001799,2.600000000000001,29,29,29,25,1,4,2.3901419639587402
5.0,detection,12,29,29,1.0,20,0,0.0,29,293,1.8586206896573296,0.1827586206898947,12.100000000001799,0.0,29,29,25,20,0,9,2.363553524017334
5.0,detection,13,29,29,1.0,20,0,0.0,29,289,3.0241379310387426,0.1758620689657258,12.100000000001799,0.0,29,29,29,20,0,9,2.4098386764526367
5.0,detection,14,29,28,0.9655172413793104,23,1,0.043478260869565216,28,281,1.4214285714331882,0.1964285714287318,11.683333333335037,0.0,29,29,28,23,0,6,2.4191815853118896
5.0,aware,0,29,29,1.0,24,1,0.041666666666666664,29,292,1.7103448275898505,0.2344827586210811,12.100000000001799,0.0,29,29,27,24,0,5,2.3784806728363037
5.0,aware,1,29,29,1.0,20,0,0.0,29,290,2.413793103452682,0.18620689655201345,12.100000000001799,0.0,29,29,27,20,0,9,2.423003673553467
5.0,aware,2,29,29,1.0,24,0,0.0,29,293,2.320689655173055,0.1275862068966866,12.100000000001799,0.0,29,29,27,24,0,5,2.4336655139923096
5.0,aware,3,29,29,1.0,22,1,0.045454545454545456,29,290,1.789655172416121,0.14482758620708236,12.100000000001799,0.0,29,29,28,22,0,7,2.3998758792877197
5.0,aware,4,29,29,1.0,20,0,0.0,29,290,3.7620689655230537,0.1689655172415569,12.100000000001799,0.0,29,29,26,20,0,9,2.4113645553588867
5.0,aware,5,29,29,1.0,18,2,0.1111111111111111,29,293,2.313793103450618,0.1586206896553849,12.100000000001799,0.0,29,29,27,18,0,11,2.4142005443573
5.0,aware,6,29,28,0.9655172413793104,18,0,0.0,28,287,2.6714285714328687,0.11428571428580828,11.683333333335037,0.0,29,29,23,18,0,11,2.419668674468994
5.0,aware,7,29,29,1.0,22,1,0.045454545454545456,29,295,2.8827586206925284,0.14827586206909135,12.100000000001799,0.0,29,29,28,22,0,7,2.42930006980896
5.0,aware,8,29,28,0.9655172413793104,16,0,0.0,28,279,2.160714285718466,0.2071428571431722,11.681944444446149,0.0,29,29,26,16,0,13,2.427056312561035
5.0,aware,9,29,27,0.9310344827586207,20,1,0.05,27,271,2.0555555555563725,0.13333333333338995,11.265277777779387,0.0,29,29,27,20,0,9,2.4381072521209717
5.0,aware,10,29,29,1.0,22,1,0.045454545454545456,29,292,2.872413793106813,0.13448275862093192,12.100000000001799,3.0000000000000013,29,29,27,22,2,7,2.4523794651031494
5.0,aware,11,29,29,1.0,18,2,0.1111111111111111,29,291,2.3827586206937115,0.1172413793105626,12.100000000001799,4.000000000000002,29,29,27,18,1,11,2.4220728874206543
5.0,aware,12,29,29,1.0,14,0,0.0,29,291,3.013793103451861,0.13448275862084078,12.100000000001799,0.0,29,29,27,14,0,15,2.4260952472686768
5.0,aware,13,29,29,1.0,19,1,0.05263157894736842,29,292,2.1793103448310727,0.14137931034507534,12.100000000001799,0.0,29,29,29,19,0,10,2.4737181663513184
5.0,aware,14,29,29,1.0,18,2,0.1111111111111111,29,288,1.520689655174566,0.23793103448320083,12.100000000001799,0.0,29,29,28,18,0,11,2.4473884105682373
