detection_rate_per_sec,mode,trial,animals,detected,det_rate,road_entries,collisions,col_rate,warnings,vehicles_alerted,mean_latency_s,in_range_latency_s,awareness_pct,frozen_on_road_s,n_foraging,n_approaching,n_hesitating,n_crossing,n_frozen,n_fleeing,wall_seconds
0.5,aware,4,29,28,0.9655172413793104,18,2,0.1111111111111111,28,281,3.339285714291287,1.3321428571450826,11.681944444446149,2.2000000000000006,29,29,22,18,1,12,2.4760468006134033
0.5,aware,5,29,29,1.0,23,0,0.0,29,291,2.9034482758650313,1.0206896551742846,12.100000000001799,0.0,29,29,28,23,0,6,2.496990919113159
0.5,aware,6,29,28,0.9655172413793104,23,1,0.043478260869565216,28,281,3.321428571432096,1.7964285714311603,11.683333333335037,0.0,29,29,26,23,0,6,2.4567463397979736
0.5,aware,7,29,28,0.9655172413793104,18,0,0.0,28,281,4.771428571433645,1.2750000000009802,11.681944444446149,0.0,29,29,27,18,0,11,2.493370771408081
0.5,aware,8,29,29,1.0,21,0,0.0,29,290,3.765517241384806,1.4172413793123724,12.100000000001799,0.0,29,29,27,21,0,8,2.501960039138794
0.5,aware,9,29,27,0.9310344827586207,23,3,0.13043478260869565,27,270,3.514814814819171,1.8000000000033145,11.263888888890497,0.0,29,29,24,23,0,6,2.533517599105835
0.5,aware,10,29,27,0.9310344827586207,20,2,0.1,27,270,5.3925925926025675,2.1888888888939846,11.263888888890497,0.0,29,29,23,20,0,9,2.4363996982574463
0.5,aware,11,29,29,1.0,23,3,0.13043478260869565,29,288,4.51379310345327,1.8448275862087282,12.100000000001799,3.1000000000000014,29,29,26,23,1,6,2.5156948566436768
0.5,aware,12,29,29,1.0,25,1,0.04,29,290,3.4310344827597614,1.668965517242041,12.100000000001799,2.1000000000000005,29,29,27,25,1,4,2.50400447845459
0.5,aware,13,29,29,1.0,23,0,0.0,29,287,3.1241379310377306,1.5137931034501106,12.100000000001799,0.0,29,29,27,23,0,6,2.408207654953003
0.5,aware,14,29,29,1.0,23,0,0.0,29,290,4.100000000005594,1.91724137931308,12.100000000001799,4.699999999999999,29,29,27,23,2,6,2.510395050048828
1.0,control,0,29,0,0.0,16,2,0.125,0,0,0.0,0.0,0.0,1.2,29,29,22,16,1,13,1.5307846069335938
1.0,control,1,29,0,0.0,17,1,0.058823529411764705,0,0,0.0,0.0,0.0,7.999999999999988,29,29,21,17,3,13,1.5973169803619385
1.0,control,2,29,0,0.0,18,5,0.2777777777777778,0,0,0.0,0.0,0.0,5.999999999999995,29,29,21,18,3,11,1.5692169666290283
1.0,control,3,29,0,0.0,20,5,0.25,0,0,0.0,0.0,0.0,7.39999999999999,29,29,24,21,4,9,1.5421831607818604
1.0,control,4,29,0,0.0,20,4,0.2,0,0,0.0,0.0,0.0,8.899999999999984,29,29,25,20,3,10,1.5030858516693115
1.0,control,5,29,0,0.0,22,2,0.09090909090909091,0,0,0.0,0.0,0.0,10.799999999999978,29,29,23,23,5,7,1.5531699657440186
1.0,control,6,29,0,0.0,21,3,0.14285714285714285,0,0,0.0,0.0,0.0,3.2000000000000015,29,29,23,22,2,8,1.5642633438110352
1.0,control,7,29,0,0.0,15,3,0.2,0,0,0.0,0.0,0.0,0.6,29,29,18,15,2,14,1.6440157890319824
1.0,control,8,29,0,0.0,15,4,0.26666666666666666,0,0,0.0,0.0,0.0,16.599999999999966,29,29,22,16,7,15,1.545839548110962
1.0,control,9,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,20.200000000000017,29,29,24,17,7,14,1.5790064334869385
1.0,control,10,29,0,0.0,16,1,0.0625,0,0,0.0,0.0,0.0,9.499999999999982,29,29,21,17,3,14,1.5424678325653076
1.0,control,11,29,0,0.0,17,4,0.23529411764705882,0,0,0.0,0.0,0.0,13.09999999999997,29,29,24,17,5,14,1.5516290664672852
1.0,control,12,29,0,0.0,14,2,0.14285714285714285,0,0,0.0,0.0,0.0,6.099999999999994,29,29,18,14,3,15,1.5500717163085938
1.0,control,13,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,0.8999999999999999,29,29,18,16,1,13,1.5691173076629639
1.0,control,14,29,0,0.0,15,2,0.13333333333333333,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,16,2,14,1.507091760635376
1.0,detection,0,29,29,1.0,25,1,0.04,29,293,2.993103448279846,0.8310344827597809,12.100000000001799,0.0,29,29,29,25,0,4,2.4326372146606445
1.0,detection,1,29,29,1.0,18,1,0.05555555555555555,29,294,2.4310344827615933,0.8137931034490695,12.100000000001799,3.600000000000002,29,29,25,18,1,11,2.4456541538238525
1.0,detection,2,29,27,0.9310344827586207,23,1,0.043478260869565216,27,270,3.255555555558763,0.8962962962977001,11.266666666668275,0.0,29,29,26,23,0,6,2.413148880004883
1.0,detection,3,29,29,1.0,20,2,0.1,29,288,2.6034482758669633,1.0379310344847843,12.100000000001799,0.0,29,29,26,20,0,9,2.4976418018341064
1.0,detection,4,29,29,1.0,18,1,0.05555555555555555,29,289,3.172413793107794,1.2172413793111323,12.100000000001799,0.0,29,29,25,18,0,11,2.4340827465057373
1.0,detection,5,29,27,0.9310344827586207,19,1,0.05263157894736842,27,272,3.2259259259281343,0.822222222222925,11.266666666668275,0.0,29,29,25,19,0,10,2.5496432781219482
1.0,detection,6,29,29,1.0,19,1,0.05263157894736842,29,294,4.531034482765562,0.7413793103457714,12.100000000001799,0.0,29,29,27,19,0,10,2.5179269313812256
1.0,detection,7,29,29,1.0,24,0,0.0,29,290,3.1793103448312894,0.9931034482774099,12.100000000001799,0.0,29,29,26,24,0,5,2.461031913757324
1.0,detection,8,29,28,0.9655172413793104,21,0,0.0,28,281,3.5178571428587153,0.9892857142863788,11.683333333335037,0.0,29,29,25,21,0,8,2.488178014755249
1.0,detection,9,29,29,1.0,19,0,0.0,29,285,2.755172413796809,0.8482758620700463,12.100000000001799,0.0,29,29,25,19,0,10,2.5742075443267822
1.0,detection,10,29,28,0.9655172413793104,25,0,0.0,28,276,1.9107142857173005,0.7500000000005949,11.683333333335037,0.0,29,29,27,25,0,4,2.564927339553833
1.0,detection,11,29,29,1.0,23,3,0.13043478260869565,29,291,2.875862068969418,0.6034482758625002,12.100000000001799,0.0,29,29,28,23,0,6,2.5031683444976807
1.0,detection,12,29,29,1.0,19,1,0.05263157894736842,29,291,3.8448275862129564,0.8310344827597888,12.100000000001799,10.29999999999998,29,29,27,19,3,10,2.4876341819763184
1.0,detection,13,29,27,0.9310344827586207,20,2,0.1,27,271,3.7259259259318047,0.7000000000008371,11.266666666668275,1.3,29,29,25,20,1,9,2.572023630142212
1.0,detection,14,29,28,0.9655172413793104,19,0,0.0,28,282,3.9071428571480786,1.0607142857151532,11.683333333335037,0.0,29,29,25,19,0,10,2.509089469909668
1.0,aware,0,29,28,0.9655172413793104,22,1,0.045454545454545456,28,279,3.1142857142885134,1.0250000000011101,11.681944444446149,0.0,29,29,27,22,0,7,2.465210437774658
1.0,aware,1,29,29,1.0,20,1,0.05,29,287,2.8482758620736077,0.5241379310348606,12.100000000001799,0.0,29,29,27,20,0,9,2.483039617538452
1.0,aware,2,29,27,0.9310344827586207,24,2,0.08333333333333333,27,273,2.955555555559519,0.9629629629638756,11.263888888890497,0.0,29,29,27,24,0,5,2.4886574745178223
